Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident
511,4,1,1,1,0,2,0,3,5,3,7,6,5,7,0,0,3,2,8,2,2,1,0,1,0,2,7,2,5,0
718,3,3,1,1,0,1,0,3,6,3,7,0,5,1,0,0,0,2,8,2,1,2,1,1,0,2,7,2,5,12
718,3,1,1,1,0,1,9,0,5,3,7,2,5,1,0,0,0,2,8,2,1,2,3,2,5,3,7,2,5,1
439,4,3,1,4,0,2,0,3,6,3,6,6,5,0,0,0,3,2,8,2,1,2,0,1,1,2,0,5,5,1
439,4,1,1,4,0,0,11,3,6,3,6,6,5,0,0,0,3,2,8,2,1,2,3,2,5,3,0,5,5,10
126,6,2,1,4,0,2,5,3,6,3,6,2,5,7,0,0,3,2,1,2,2,2,0,1,1,2,0,2,5,10
126,6,1,1,4,0,2,11,0,6,2,6,2,5,7,0,0,3,2,8,2,2,1,2,1,0,1,0,2,6,0
326,6,4,0,0,0,2,17,3,1,3,2,4,5,1,0,0,3,2,2,1,1,2,2,1,0,2,0,2,6,1
496,3,1,1,4,0,3,17,0,6,3,6,2,5,1,0,3,3,4,8,2,4,2,2,1,0,2,7,2,6,12
496,3,1,1,1,0,1,0,0,5,3,9,2,5,1,0,3,3,4,8,2,4,4,0,1,1,2,0,2,5,0
496,3,1,1,4,0,2,0,3,6,3,12,2,5,1,0,3,3,4,8,2,4,2,3,2,5,3,0,2,5,12
496,3,1,1,7,4,6,5,3,5,3,6,4,5,1,0,3,3,4,8,2,4,2,0,1,0,1,3,2,5,9
496,3,1,1,4,0,2,0,3,2,3,7,4,5,1,0,3,3,4,8,2,4,2,3,2,5,3,0,2,5,18
292,3,2,1,4,0,6,10,3,6,3,7,0,5,7,0,3,3,4,8,2,2,2,3,2,5,3,0,2,5,10
292,3,2,1,4,0,6,0,0,6,2,7,0,5,7,0,3,3,4,8,2,2,2,0,1,0,2,3,2,5,10
292,3,2,1,4,0,0,11,3,2,2,7,2,5,7,0,3,3,4,8,2,2,7,2,0,4,2,7,5,0,10
499,0,0,1,0,2,2,5,3,5,2,6,0,6,7,0,0,3,2,8,1,1,4,2,0,4,2,0,2,0,0
68,4,0,1,4,0,1,0,3,6,3,6,2,5,7,0,0,3,2,2,2,1,2,3,2,5,3,2,2,5,12
68,4,0,1,4,2,2,4,3,6,3,6,6,6,7,0,0,3,2,8,2,1,2,0,1,2,2,0,2,5,2
895,4,2,1,2,0,1,10,3,6,3,6,6,6,1,0,3,3,2,2,2,1,2,0,1,4,2,3,2,5,16
895,4,0,1,4,0,3,10,3,6,3,6,1,5,1,0,3,3,2,8,2,1,2,3,2,5,3,0,2,5,13
384,2,0,1,4,0,4,17,4,6,3,6,2,5,0,0,3,3,2,8,2,1,2,0,1,0,2,0,2,5,0
384,2,0,1,4,0,4,3,3,6,3,6,6,5,0,0,3,3,2,10,2,1,2,3,2,5,3,7,5,5,11
379,1,3,1,7,2,6,5,3,2,3,7,4,5,7,0,0,3,2,1,2,1,2,2,0,3,2,0,2,1,0
379,1,1,1,4,0,1,4,3,6,2,7,2,5,7,0,0,3,2,8,2,1,2,2,0,1,1,0,2,1,10
395,6,0,1,7,4,6,5,4,1,2,9,2,5,7,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,9
395,6,1,1,1,0,5,9,3,6,2,7,2,5,7,0,0,3,2,8,2,1,3,0,1,0,2,7,5,5,0
758,1,4,0,4,0,3,17,3,2,2,7,2,5,1,0,0,0,2,1,1,1,3,0,1,1,2,0,2,5,13
331,5,1,1,4,2,3,15,0,6,2,7,2,5,1,0,0,3,2,2,1,1,9,3,2,5,3,0,2,5,10
317,4,4,0,4,0,3,17,3,2,3,7,4,5,0,0,0,3,2,10,2,1,4,0,1,0,2,7,5,5,9
317,4,2,1,4,0,3,0,3,6,3,4,4,5,0,1,0,3,2,8,2,1,4,3,2,5,3,7,5,5,10
280,5,0,1,4,2,2,17,3,2,3,4,4,5,7,0,0,3,2,10,1,1,2,0,1,3,2,0,2,5,0
209,2,0,1,4,0,4,5,3,6,2,2,0,5,0,0,0,3,2,10,2,1,2,1,0,4,2,0,2,5,0
209,2,1,1,4,0,1,0,3,6,2,7,4,5,0,0,0,3,2,10,2,1,4,1,0,4,2,7,5,5,11
209,6,3,1,4,0,6,0,3,3,3,7,4,5,7,0,0,3,2,8,2,1,4,1,1,4,2,7,5,5,0
209,6,4,0,0,0,0,5,3,5,2,6,4,5,7,3,0,3,2,8,2,1,2,1,0,1,2,0,2,5,3
263,5,2,1,4,0,0,0,3,5,2,6,4,5,7,0,0,3,2,2,2,3,7,0,0,0,2,0,2,5,3
263,5,1,1,4,0,0,0,0,4,3,9,2,5,7,0,0,3,2,2,2,3,4,3,2,5,3,7,5,5,11
263,5,1,1,5,0,2,0,3,5,2,4,4,5,7,0,0,3,2,8,2,3,9,0,0,0,2,0,5,5,7
263,5,1,1,4,0,3,15,3,6,2,6,4,5,7,0,0,3,2,8,2,3,2,0,1,3,2,0,2,5,10
343,5,0,1,4,0,3,17,3,6,2,7,4,5,1,0,0,3,2,8,3,3,2,0,1,0,2,0,2,5,0
343,5,0,1,4,0,2,17,3,6,3,7,2,5,1,0,0,3,2,8,3,3,2,0,0,0,2,0,2,5,12
343,5,1,1,4,0,1,0,3,6,2,9,4,5,1,0,0,3,2,8,3,3,2,3,2,5,3,0,2,5,10
343,5,2,1,4,0,4,8,3,6,3,6,2,5,1,0,0,3,2,6,3,3,2,3,2,5,3,7,5,5,11
632,2,0,1,4,0,0,17,1,6,3,9,7,5,1,0,0,0,2,8,6,2,2,0,1,1,2,0,5,5,11
632,2,0,1,4,0,2,0,3,6,3,6,2,5,1,0,0,0,2,2,6,2,2,3,2,5,3,0,2,5,12
632,2,0,1,4,0,4,9,4,6,3,2,2,5,1,0,0,0,2,1,6,2,2,0,0,1,2,3,2,5,3
632,2,0,1,1,0,2,10,1,2,3,9,2,5,1,0,0,0,2,8,6,2,2,0,1,4,1,1,2,5,1
632,2,0,1,4,0,1,4,3,3,3,12,7,5,1,0,0,0,2,8,6,2,4,3,2,5,3,0,2,5,0
632,2,0,1,4,0,2,14,3,2,3,3,7,3,1,2,0,0,2,8,6,2,2,3,2,5,3,2,2,5,9
982,1,0,1,1,0,2,12,3,1,3,7,4,5,7,0,0,3,2,8,3,2,2,0,0,3,2,3,2,5,3
982,1,1,1,4,0,3,14,3,6,3,12,0,5,7,5,0,3,2,8,3,2,3,0,1,0,2,3,2,5,4
982,1,2,1,4,0,0,0,3,3,2,7,7,5,7,5,0,3,2,8,3,2,2,3,2,5,3,1,2,5,4
1039,5,2,1,2,0,4,0,3,2,3,4,4,5,7,0,0,3,2,8,2,1,3,3,2,5,3,3,2,5,11
1039,5,2,1,1,0,3,7,3,5,2,2,2,5,7,2,0,3,2,2,2,1,4,0,1,0,2,7,5,5,0
204,3,3,1,2,2,0,15,3,6,2,6,2,5,1,0,0,3,2,6,2,4,2,3,2,5,3,0,2,5,1
204,3,3,1,4,0,1,0,3,6,2,7,2,5,1,0,0,3,2,8,2,4,7,0,1,1,2,0,2,5,3
204,3,3,1,7,0,2,14,3,6,2,6,0,5,1,2,0,3,2,1,2,4,2,2,1,0,2,0,2,6,10
204,3,1,1,2,2,1,0,3,6,2,6,0,5,1,0,0,3,2,8,2,4,4,0,1,4,2,0,2,5,7
233,5,4,0,2,0,3,9,0,6,2,6,0,5,0,0,0,3,2,8,4,2,4,0,0,0,2,7,5,5,5
233,5,2,1,4,0,0,17,3,6,2,9,0,5,0,0,0,3,2,1,4,2,4,3,2,5,3,0,2,5,1
233,5,2,1,1,0,0,0,3,6,2,6,0,5,0,0,0,3,2,1,4,2,8,0,1,1,2,7,5,5,3
233,5,2,1,2,0,0,5,3,1,3,7,4,5,0,0,0,3,2,8,4,2,4,3,2,5,3,0,2,5,9
233,5,0,1,0,0,2,17,3,1,3,4,1,9,0,0,0,3,2,8,4,2,4,3,2,5,3,3,2,5,18
165,5,0,1,7,4,6,11,3,6,2,7,1,5,0,0,0,3,2,8,2,1,4,0,1,1,1,0,2,5,1
165,5,0,1,4,0,2,17,3,6,2,6,0,5,0,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,3
114,6,1,1,1,2,2,9,0,5,3,6,2,5,7,0,0,3,2,8,1,1,2,0,1,1,2,3,2,5,12
724,3,0,1,1,0,2,9,0,6,2,14,0,5,7,0,0,0,2,2,2,1,2,0,1,1,2,0,2,5,9
724,3,0,1,2,2,2,0,3,6,3,7,6,5,7,0,0,0,2,8,2,1,2,3,2,5,3,0,2,5,0
88,5,0,1,4,0,2,17,3,5,3,6,0,5,3,0,0,3,2,8,3,1,2,0,1,0,2,3,2,5,17
88,5,0,1,4,2,0,0,3,6,2,6,2,5,3,1,0,3,2,8,3,1,2,0,1,0,2,7,5,5,10
88,5,2,1,4,0,1,5,3,2,3,6,4,5,3,0,0,3,2,8,3,1,2,0,0,0,2,3,2,5,3
97,4,2,1,4,2,2,9,3,6,3,7,4,5,1,0,0,3,2,8,1,2,2,3,2,5,3,3,2,5,10
97,4,2,1,4,2,3,4,3,6,2,7,4,5,1,0,0,3,2,8,1,2,2,0,1,1,2,3,2,5,0
810,0,1,1,2,0,2,0,3,6,2,1,4,5,1,0,0,0,2,8,1,1,2,3,2,5,3,0,2,5,11
1054,6,1,1,2,2,1,0,3,6,2,2,4,5,0,0,0,3,2,8,2,2,2,2,1,1,2,7,5,5,10
1054,6,1,1,4,0,2,0,2,0,2,1,7,5,0,0,0,3,2,8,2,2,7,0,0,3,2,4,2,5,10
420,1,0,1,1,0,1,1,3,2,2,12,7,5,1,0,0,3,2,8,3,2,2,3,2,5,3,0,2,5,0
420,1,1,1,1,0,2,9,3,6,2,2,0,5,1,0,0,3,2,8,3,2,4,0,0,0,2,7,5,5,10
420,1,0,1,4,0,0,4,3,2,3,6,6,5,1,0,0,3,2,8,3,2,13,3,2,5,3,3,2,5,0
594,3,0,1,4,0,2,17,3,1,3,9,1,3,7,0,0,0,2,8,2,2,1,3,2,5,3,3,2,5,10
594,3,0,1,7,4,6,17,3,6,2,7,1,5,7,0,0,0,2,8,2,2,2,0,1,0,2,0,2,5,10
265,0,1,1,1,0,3,0,3,6,2,7,4,5,7,0,0,3,2,8,1,1,2,2,0,3,2,7,2,1,10
448,6,0,1,1,0,4,4,0,0,2,4,1,5,0,0,0,3,2,2,1,1,2,0,1,1,2,7,5,5,0
438,0,0,1,4,0,1,5,0,0,2,2,7,3,7,0,0,3,2,8,3,1,2,3,2,5,3,3,2,5,1
438,0,0,1,1,2,0,8,1,0,2,6,7,5,7,0,0,3,2,8,3,1,9,0,0,2,2,0,2,5,9
438,0,0,1,4,2,2,4,3,5,2,6,4,5,7,0,0,3,2,8,3,1,0,3,2,5,3,7,2,5,1
290,2,0,1,4,0,1,14,3,6,3,6,0,5,1,0,0,3,2,8,2,1,0,3,2,5,3,7,2,5,10
290,2,1,1,4,0,1,7,3,1,3,7,2,5,1,0,0,3,2,1,2,1,0,0,1,0,2,3,2,5,16
463,4,0,1,2,0,1,7,3,6,3,6,4,5,1,0,0,3,2,8,2,2,0,3,2,5,3,3,2,5,13
463,4,1,1,4,0,3,4,3,6,2,7,0,5,1,3,0,3,2,8,2,2,4,0,0,1,2,7,2,5,13
463,4,1,1,4,0,1,17,3,3,2,4,2,5,1,0,0,3,2,8,2,2,0,2,1,3,2,0,2,1,1
743,1,0,0,4,0,0,0,3,6,2,9,7,5,7,0,3,0,4,8,2,3,9,3,2,5,3,2,2,5,11
743,1,0,1,4,0,1,5,3,6,2,7,2,5,7,0,3,0,4,8,2,3,0,0,1,0,2,1,2,5,12
743,1,0,1,4,0,2,7,3,2,3,7,1,5,7,0,3,0,4,8,2,3,0,0,1,1,2,0,2,5,0
743,1,0,1,4,0,0,5,3,0,2,7,1,5,7,0,3,0,4,8,2,3,0,3,2,5,3,0,2,5,0
985,5,0,1,1,0,0,0,3,6,3,7,4,5,7,0,0,3,2,8,2,1,0,3,2,5,3,1,2,5,16
985,5,3,1,4,0,1,8,4,6,3,7,2,5,7,0,0,3,2,1,2,1,0,0,0,2,2,0,2,5,10
317,4,0,1,4,0,3,5,0,4,2,9,7,3,0,0,0,3,2,8,1,1,4,2,0,3,1,0,2,5,12
150,4,0,1,4,0,4,10,3,6,2,6,2,5,7,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,1
150,4,1,1,4,0,3,3,3,6,3,6,2,5,7,0,0,3,2,8,2,1,2,0,1,0,2,0,2,5,0
512,6,0,1,1,2,2,0,3,5,2,7,2,5,0,0,0,3,2,8,2,3,4,0,1,0,2,7,2,5,10
512,6,0,1,1,0,3,0,3,3,2,7,1,5,0,0,0,3,2,2,2,3,2,1,0,3,2,7,2,5,3
512,6,0,1,4,0,0,7,3,6,2,6,2,5,0,0,0,3,2,8,2,3,2,1,0,3,2,7,2,5,11
285,0,0,1,7,4,6,17,3,1,3,6,4,5,1,0,0,3,2,8,1,1,2,0,1,0,2,7,2,5,3
160,5,2,1,2,2,2,3,3,6,2,7,2,5,1,3,0,3,2,8,2,1,2,3,2,5,3,7,2,5,9
160,5,0,1,1,0,1,9,3,6,2,7,2,5,1,0,0,3,2,8,2,1,2,3,2,5,3,7,2,5,10
334,1,0,1,7,4,6,9,0,5,3,9,2,5,0,0,0,3,2,8,1,1,7,0,0,0,2,7,5,5,10
486,4,0,1,7,4,6,7,3,0,2,7,4,5,1,0,0,3,2,8,1,1,3,0,1,1,2,3,5,5,10
329,4,0,1,2,2,0,7,3,6,2,6,4,5,1,0,0,3,2,8,2,1,5,0,1,0,2,3,2,5,0
329,4,1,1,4,0,0,7,3,1,2,6,4,5,1,2,0,3,2,2,2,1,2,3,2,5,3,7,2,5,0
248,2,2,1,4,0,0,9,4,6,3,7,4,5,2,0,0,3,2,8,2,1,2,3,2,5,3,7,5,5,9
248,2,0,1,4,0,3,5,3,5,3,7,6,5,2,0,0,3,2,8,2,1,2,0,1,3,2,0,2,5,1
646,0,0,1,4,0,0,7,3,3,3,7,4,5,0,5,0,0,2,8,2,2,2,3,2,5,3,7,5,5,12
646,0,2,1,2,2,3,9,3,6,2,6,6,5,0,3,0,0,2,8,2,2,2,0,1,1,1,7,5,5,9
646,0,2,1,4,0,3,7,3,3,2,6,2,5,0,0,0,0,2,6,2,2,2,0,0,0,2,7,5,5,3
388,3,2,1,4,0,0,4,3,6,2,7,2,3,1,5,0,3,2,8,2,1,2,3,2,5,3,2,2,5,3
388,3,1,1,4,0,0,7,3,3,2,2,7,5,1,0,0,3,2,8,2,1,7,3,2,5,3,1,2,5,5
708,3,1,1,2,0,1,7,0,6,2,4,4,5,1,2,0,0,2,2,2,2,2,0,1,0,2,3,2,5,11
708,3,0,1,4,0,1,7,1,1,3,7,4,5,1,0,0,0,2,8,2,2,2,3,2,5,3,0,2,5,12
1034,6,0,1,4,0,0,8,3,2,2,7,2,5,7,0,0,3,2,8,2,1,4,0,1,0,2,7,5,5,3
1034,6,0,1,1,0,2,0,3,0,3,6,4,7,7,0,0,3,2,8,2,1,0,3,2,5,3,2,2,5,9
290,0,1,1,4,0,2,7,3,5,2,7,1,5,7,0,0,3,2,2,1,1,9,0,1,0,2,7,5,5,3
69,0,1,1,4,0,0,5,3,5,2,1,4,3,0,0,0,3,2,2,2,1,2,2,0,1,2,0,2,5,12
69,0,1,1,1,1,2,10,0,5,2,7,2,3,0,2,0,3,2,8,2,1,2,3,2,5,3,0,2,5,1
495,1,0,1,4,0,1,0,0,2,2,2,2,5,0,0,0,3,2,8,2,1,2,0,1,1,2,0,2,5,0
495,1,0,1,1,0,2,8,3,6,3,9,4,5,0,0,0,3,2,2,2,1,2,0,1,0,2,0,2,5,12
547,5,0,1,4,0,3,5,3,2,2,6,2,9,3,0,0,3,2,2,2,1,2,0,1,0,2,0,2,5,3
547,5,1,1,4,0,3,9,3,1,2,7,2,5,3,0,0,3,2,8,2,1,2,0,0,1,2,0,2,5,9
122,2,2,1,1,2,1,7,0,1,3,6,4,5,1,0,0,3,2,8,3,3,2,3,2,5,3,0,2,5,10
122,2,1,1,1,0,2,5,3,6,3,6,7,5,1,0,0,3,2,8,3,3,2,1,0,1,2,0,2,5,0
122,2,1,1,4,2,0,8,3,6,2,7,1,0,1,0,0,3,2,2,3,3,1,2,1,1,2,3,2,6,0
122,2,0,1,1,0,3,7,3,6,2,9,4,5,1,0,0,3,2,8,3,3,1,3,2,5,3,2,2,5,10
223,4,0,1,4,0,2,5,3,6,2,1,1,5,1,0,0,3,2,3,2,1,1,0,1,3,2,0,2,5,0
223,4,1,1,4,0,1,12,3,6,2,2,4,5,1,0,0,3,2,8,2,1,3,0,1,4,2,0,2,5,3
174,5,0,1,1,0,3,0,3,6,2,7,1,5,5,0,3,3,4,2,2,1,2,2,1,4,2,3,2,2,0
174,5,2,1,4,0,1,0,3,6,2,7,4,5,5,2,3,3,4,8,2,1,2,2,1,0,2,0,2,6,10
165,0,0,1,1,0,3,14,3,5,2,7,2,5,7,0,0,3,2,8,2,1,12,1,1,0,2,0,2,5,1
165,0,1,1,4,0,3,7,0,6,2,9,7,5,7,0,0,3,2,8,2,1,2,0,0,0,2,0,2,5,10
413,3,1,1,4,0,1,5,3,3,2,12,7,5,7,0,0,3,2,8,2,1,4,3,2,5,3,2,2,5,4
413,3,1,1,4,0,3,5,3,3,2,2,2,5,7,0,0,3,2,8,2,1,2,3,2,5,3,7,2,5,10
501,1,4,0,4,0,3,3,3,3,2,7,7,5,1,4,0,3,2,3,2,1,2,0,0,0,2,0,2,5,16
501,1,1,1,4,0,4,14,3,4,3,7,2,5,1,3,0,3,2,3,2,1,2,0,0,1,2,0,2,5,5
196,4,1,1,4,2,3,9,3,1,3,6,4,5,2,3,0,3,2,0,2,1,2,3,2,5,3,0,2,5,11
196,4,0,1,2,1,3,0,3,1,3,6,2,5,2,0,0,3,2,0,2,1,5,0,0,0,2,0,2,5,9
237,6,0,1,4,0,2,9,3,1,2,7,4,5,1,0,0,3,2,0,2,1,2,3,2,5,3,0,2,5,1
237,6,1,1,1,4,6,5,3,4,2,3,4,5,1,2,0,3,2,0,2,1,2,0,0,0,2,7,5,5,0
521,1,0,1,4,0,2,0,3,1,3,7,4,5,0,0,0,0,2,0,2,1,2,3,2,5,3,0,2,5,1
521,1,1,1,4,0,2,5,3,6,3,7,2,5,0,0,0,0,2,0,2,1,9,0,1,1,2,0,2,5,5
93,4,1,1,4,2,4,5,3,6,3,7,4,5,1,0,0,3,2,0,1,4,2,0,1,0,2,0,2,5,12
93,4,1,1,4,0,2,8,4,6,3,7,0,5,1,0,0,3,2,0,1,4,2,3,2,5,3,0,2,5,12
93,4,1,1,1,0,1,7,0,6,2,7,2,6,1,2,0,3,2,0,1,4,1,2,0,0,2,3,2,5,0
93,4,1,1,4,2,1,0,3,3,2,3,2,5,1,0,0,3,2,0,1,4,3,2,0,1,2,7,5,0,1
356,5,2,1,1,0,1,0,4,3,2,7,2,5,1,0,0,3,2,0,1,1,1,1,0,2,2,0,2,5,1
309,6,2,1,4,2,1,4,3,6,2,7,1,5,1,0,0,3,2,0,1,1,5,0,1,0,2,3,2,5,0
619,3,1,1,4,0,3,1,3,1,2,7,2,6,7,0,0,0,2,5,2,1,2,3,2,5,3,0,2,5,0
619,3,3,1,4,0,1,0,3,6,3,6,2,5,7,0,0,0,2,6,2,1,2,0,0,1,2,1,2,5,7
524,6,1,1,4,0,0,5,3,5,3,9,2,5,0,0,3,0,2,0,2,1,2,0,1,2,2,0,2,5,16
524,6,1,1,4,0,1,4,3,1,2,7,2,5,0,0,3,0,2,6,2,1,7,1,1,2,2,3,2,5,0
356,3,2,1,4,0,0,4,3,5,3,9,2,5,5,0,0,3,2,0,1,2,1,3,2,5,3,7,5,5,5
356,3,2,1,4,0,2,0,3,5,3,7,4,5,5,0,0,3,2,0,1,2,2,0,1,0,2,0,2,5,3
766,6,2,1,4,0,2,17,3,1,3,9,0,5,0,0,0,0,2,8,2,3,2,3,2,5,3,0,2,5,9
766,6,2,1,1,2,1,0,3,6,3,6,2,5,0,2,0,0,2,4,2,3,2,0,1,4,2,0,2,5,10
766,6,1,1,1,0,4,10,3,2,3,6,2,6,0,0,0,0,2,3,2,3,7,3,2,5,3,7,2,5,12
948,1,0,1,7,4,6,9,3,5,3,6,0,5,7,0,0,3,2,3,2,1,2,0,0,0,2,7,5,5,17
948,1,0,1,4,0,3,7,3,6,3,1,2,5,7,0,0,3,2,6,2,1,8,3,2,5,3,0,2,5,0
323,3,1,1,2,0,0,0,3,6,3,7,2,5,1,0,0,3,2,0,2,1,5,0,1,4,2,7,2,5,10
323,3,1,1,4,2,2,0,3,6,3,7,7,5,1,2,0,3,2,0,2,1,2,2,1,0,2,7,2,5,9
352,1,0,1,4,0,0,10,3,2,3,7,2,5,1,0,0,3,2,4,2,1,7,0,1,4,1,3,2,5,12
352,1,0,1,4,0,3,10,3,6,3,7,0,5,1,0,0,3,2,3,2,1,2,0,0,1,2,3,2,5,12
1060,3,2,1,4,0,4,0,3,1,2,7,4,7,0,0,0,3,2,0,2,1,2,3,2,5,3,7,2,5,10
1060,3,2,1,1,0,1,7,3,1,2,6,2,5,0,0,0,3,2,0,2,1,7,0,0,3,2,0,2,5,10
453,4,0,1,4,0,2,8,3,3,2,6,2,5,7,0,0,3,2,1,3,1,2,3,2,5,3,2,2,5,16
453,4,0,1,1,0,2,5,3,5,2,6,1,5,7,0,0,3,2,8,3,1,12,0,1,0,2,1,2,5,5
453,4,1,1,4,2,0,0,3,3,2,9,0,5,7,0,0,3,2,8,3,1,2,3,2,5,3,0,2,5,1
662,3,0,1,4,0,2,0,0,4,2,1,2,5,1,0,0,0,2,1,2,1,2,0,1,0,2,0,2,5,0
662,3,2,1,5,1,6,5,3,5,2,2,0,5,1,4,0,0,2,8,2,1,2,1,0,3,2,1,2,5,3
692,4,0,1,2,0,1,17,3,5,2,6,4,5,7,0,0,0,2,2,2,2,2,2,1,1,2,0,2,6,9
692,4,1,1,4,0,0,7,3,5,2,7,2,5,7,0,0,0,2,8,2,2,1,2,1,4,2,0,2,1,9
587,1,0,1,4,0,2,0,3,6,3,9,7,3,7,0,0,0,2,8,2,1,2,0,0,1,2,0,2,5,1
587,1,0,1,4,0,1,0,3,6,2,12,7,5,7,0,0,0,2,8,2,1,2,3,2,5,3,0,2,5,12
369,1,0,1,4,0,5,0,3,0,2,6,2,5,0,0,0,3,2,6,2,1,2,0,0,1,2,7,2,5,2
369,1,2,1,4,0,3,0,3,3,2,7,7,5,0,0,0,3,2,8,2,1,7,3,2,5,3,7,2,5,5
329,1,1,1,4,0,3,5,3,5,2,7,2,5,0,0,0,3,2,8,1,1,9,3,2,5,3,7,2,5,1
773,4,3,1,4,0,2,7,1,1,3,6,2,7,1,2,0,2,2,8,1,4,2,0,1,0,2,7,2,5,3
773,4,3,1,2,0,1,8,3,6,3,6,2,5,1,0,0,2,2,1,1,4,2,3,2,5,3,7,2,5,10
773,4,3,1,2,2,1,14,3,2,3,7,4,5,1,0,0,2,2,8,1,4,2,0,0,0,2,7,2,5,0
773,4,3,1,4,0,4,7,3,2,2,6,2,5,1,0,0,2,2,2,1,4,2,0,0,1,1,7,5,5,10
619,1,2,1,4,2,3,8,3,1,2,4,2,5,7,0,0,1,2,8,3,1,1,3,2,5,3,3,5,5,10
619,1,1,1,4,0,3,14,3,5,2,6,4,5,7,0,0,1,2,6,3,1,2,3,2,5,3,3,2,5,7
619,1,1,1,1,0,1,5,3,6,3,7,4,5,7,0,0,1,2,8,3,1,2,0,1,0,2,7,2,5,16
470,0,0,1,4,0,1,0,3,3,3,7,2,5,0,0,0,3,2,8,2,1,2,0,1,1,2,7,5,5,3
470,0,1,1,5,0,3,17,3,5,3,6,2,5,0,0,0,3,2,8,2,1,2,3,2,5,3,0,2,5,5
480,1,1,1,1,0,2,0,4,6,3,2,6,5,0,0,0,3,2,8,1,1,2,0,1,1,2,7,5,5,9
418,0,0,1,4,0,4,0,3,6,3,6,7,5,1,0,0,3,2,8,1,1,2,1,0,4,2,7,5,5,17
599,2,4,0,1,0,4,16,3,6,3,9,7,5,0,0,0,0,2,2,2,3,2,3,2,5,3,7,5,5,5
599,2,0,1,4,0,4,17,3,5,2,1,2,5,0,0,0,0,2,8,2,3,2,3,2,5,3,2,2,5,1
599,2,0,1,4,0,2,14,0,2,3,7,7,5,0,0,0,0,2,8,2,3,2,0,1,0,2,1,2,5,0
599,2,0,1,4,2,2,0,3,5,2,2,4,5,0,0,0,0,2,2,2,3,2,3,2,5,3,3,2,5,10
506,6,1,1,2,2,2,0,3,5,2,7,1,5,1,0,3,0,4,2,2,1,7,0,1,1,2,0,2,5,10
506,6,0,1,4,0,2,0,3,3,2,7,2,5,1,2,3,0,4,8,2,1,2,1,0,1,2,7,5,5,12
354,0,0,1,4,0,1,8,3,2,3,2,4,5,7,0,0,3,2,8,3,1,9,3,2,5,3,2,2,5,9
354,0,1,1,1,0,2,5,3,5,3,6,2,6,7,5,0,3,2,8,3,1,2,3,2,5,3,7,5,5,9
354,0,0,1,4,0,1,5,3,5,3,6,0,5,7,0,0,3,2,8,3,1,2,2,0,4,2,0,2,7,7
168,5,0,1,4,0,4,0,1,2,2,2,2,5,3,0,0,3,2,2,1,1,2,1,0,1,2,0,2,5,0
1023,1,3,1,1,0,1,5,1,1,2,7,4,7,0,0,0,3,2,8,2,1,2,1,0,3,2,0,2,5,0
1023,1,2,1,4,0,1,5,3,5,2,7,4,5,0,0,0,3,2,8,2,1,7,3,2,5,3,0,2,5,12
443,2,1,1,4,0,1,5,3,5,2,2,4,5,1,0,3,3,2,8,1,1,2,3,2,5,3,0,2,5,1
34,3,0,1,4,0,2,5,3,2,2,4,2,6,1,0,0,0,2,8,1,3,9,0,0,0,2,0,2,5,1
34,3,0,1,4,0,2,0,3,5,2,6,4,5,1,0,0,0,2,8,1,3,2,0,1,2,2,0,2,5,3
34,3,0,1,4,0,6,0,3,5,2,12,4,5,1,0,0,0,2,8,1,3,2,0,1,0,2,0,2,5,0
326,6,1,1,4,2,2,0,3,5,2,7,4,5,0,0,0,3,2,2,1,1,2,0,1,1,2,3,2,5,1
499,2,3,1,4,0,1,10,3,5,2,2,1,5,7,3,3,0,4,8,2,1,2,2,0,4,1,2,2,0,5
499,2,0,1,4,0,4,0,3,5,2,6,4,5,7,0,3,0,4,1,2,1,2,0,1,1,2,0,2,5,3
866,0,1,1,4,0,0,10,3,5,2,7,7,3,1,0,3,2,2,2,1,1,1,3,2,5,3,0,2,5,10
152,2,0,1,4,0,4,10,3,1,2,7,7,5,0,0,0,3,2,2,1,1,3,0,1,0,2,3,2,5,12
721,0,1,1,4,0,3,0,3,5,3,7,2,5,1,0,0,0,2,8,1,1,2,3,2,5,3,0,2,5,12
901,0,1,1,4,0,4,4,3,1,3,7,1,5,0,0,3,0,4,6,2,1,9,2,1,3,2,0,2,6,12
901,0,1,1,4,0,1,0,3,3,2,2,2,6,0,0,3,0,4,8,2,1,2,0,1,0,2,0,2,5,0
452,4,3,1,4,0,0,5,0,1,2,9,2,5,1,0,3,0,2,8,1,2,13,3,2,5,3,2,2,5,9
452,4,3,1,1,0,2,7,3,1,2,6,2,6,1,0,3,0,2,8,1,2,2,0,1,3,2,7,2,5,3
